,CustomerId,Exited,Age,CreditScore,Balance,NumOfProducts,EstimatedSalary,Tenure,Exited_predict,Unnamed: 0,RowNumber,Gender,HasCrCard,IsActiveMember,Geography,Surname
1627,15591932,0,32,680,"92961,61",1,"116957,6",5,0,1627,1628,Male,1,0,Texas,Ford
1628,15810347,0,30,662,0,2,"157884,83",9,0,1628,1629,Female,0,1,California,Todd
1629,15595303,1,46,736,"130812,91",1,"77981,54",5,0,1629,1630,Male,1,1,Alabama,Johnston
1630,15634950,1,37,657,"107174,58",1,"126369,55",8,0,1630,1631,Male,1,1,Alabama,Obiajulu
1631,15685372,1,37,350,"152677,48",1,"191973,49",1,1,1631,1632,Male,1,1,California,Azubuike
1632,15745827,0,30,617,"132005,77",1,"142940,39",3,0,1632,1633,Male,1,0,Texas,Padovesi
1633,15755868,0,35,562,0,1,"48869,67",7,0,1633,1634,Male,0,0,Texas,Farmer
1634,15735222,0,23,705,0,2,"73131,73",5,0,1634,1635,Female,1,1,California,Ignatieff
1635,15604804,0,33,516,"127305,5",1,"120037,36",7,0,1635,1636,Female,1,1,Texas,Lu
1636,15718944,0,37,573,0,2,"193995,37",6,0,1636,1637,Female,1,0,Texas,Artemiev
1637,15678626,0,31,538,0,2,"179453,66",0,0,1637,1638,Female,0,0,California,Okonkwo
1638,15571550,0,39,699,0,1,"80963,92",9,0,1638,1639,Male,1,0,Texas,Dore
1639,15723053,0,32,504,"170291,22",2,"15658,99",8,0,1639,1640,Male,0,1,Alabama,T'ang
1640,15661528,0,47,583,"102562,23",1,"92708,1",5,0,1640,1641,Male,1,0,California,Ashbolt
1641,15754177,0,53,712,"111061,01",2,"26542,17",2,0,1641,1642,Male,0,0,California,Bazarova
1642,15683544,0,62,626,0,1,"65010,74",3,1,1642,1643,Male,1,1,California,Buccho
1643,15708048,0,34,631,"124379,14",1,"106892,91",4,0,1643,1644,Female,1,0,Texas,Burn
1644,15701109,0,37,663,0,1,"185210,63",7,0,1644,1645,Female,1,1,Texas,Andreyev
1645,15600110,0,41,506,"57745,76",1,"4035,46",3,0,1645,1646,Female,1,0,Alabama,Endrizzi
1646,15651533,1,50,570,"129293,74",1,"177805,44",5,1,1646,1647,Female,1,0,Alabama,Brown
1647,15777904,0,45,703,0,2,100608435,7,0,1647,1648,Female,1,1,Texas,Nock
1648,15655574,0,40,698,"150777,1",1,"114732,62",8,0,1648,1649,Female,1,0,Alabama,Okeke
1649,15569423,0,41,731,0,2,"22299,27",4,0,1649,1650,Male,1,0,California,Cunningham
1650,15718106,0,34,625,0,2,100608435,6,0,1650,1651,Male,0,0,Texas,Kelley
1651,15585067,0,31,634,"108632,48",1,"179485,96",9,0,1651,1652,Male,1,1,California,Wilson
1652,15675501,0,59,616,"153861,1",1,"17699,48",5,1,1652,1653,Male,1,1,Texas,Woods
1653,15633233,1,56,500,"100374,58",1,"118490,8",1,1,1653,1654,Male,1,0,Texas,McFarland
1654,15667134,0,32,446,0,2,"133292,94",8,0,1654,1655,Male,0,0,Texas,Cisneros
1655,15659105,0,47,669,"61196,54",1,"58170,24",9,0,1655,1656,Female,1,0,Texas,Borchgrevink
1656,15575409,0,31,581,"116891,72",1,"107137,3",6,0,1656,1657,Male,1,0,Alabama,Rozhkova
1657,15752342,1,54,704,"133656,91",3,"145071,33",6,1,1657,1658,Female,1,0,Alabama,Bradley
1658,15654851,0,44,748,"92911,52",1,100608435,2,0,1658,1659,Male,0,1,Texas,
1659,15741429,0,31,680,"119825,75",2,"101139,3",9,0,1659,1660,Female,1,1,California,Hudson
1660,15682356,0,37,655,"111852,84",2,"10511,13",7,0,1660,1661,Female,1,0,Texas,Veltri
1661,15806447,0,32,690,"106683,52",2,"137916,49",0,0,1661,1662,Male,1,1,Alabama,Mazzanti
1662,15800229,0,40,695,"139022,24",1,"193383,13",7,0,1662,1663,Male,0,1,Alabama,Thorpe
1663,15663441,1,40,700,"148571,07",1,"189826,96",4,0,1663,1664,Female,1,0,Alabama,Golibe
1664,15791991,0,52,773,0,1,"144113,42",4,1,1664,1665,Male,0,1,Texas,Udinesi
1665,15775082,0,42,749,"129776,72",2,"143538,51",1,0,1665,1666,Male,0,1,Texas,Stewart
1666,15579706,1,46,611,0,1,"77677,14",5,0,1666,1667,Female,1,0,Texas,Curtis
1667,15718247,0,46,606,0,2,"183717,94",8,0,1667,1668,Female,1,1,California,Hayden
1668,15755722,0,24,554,0,1,"92180,62",10,0,1668,1669,Male,0,0,Texas,H?
1669,15582259,0,37,567,0,2,"28690,9",7,0,1669,1670,Female,1,1,Texas,Campbell
1670,15716994,1,24,559,"114739,92",1,"85891,02",3,0,1670,1671,Male,1,0,California,Green
1671,15586880,0,41,594,"122545,65",2,"42050,24",2,0,1671,1672,Male,1,1,Alabama,P'eng
1672,15713854,0,37,513,0,2,"110142,34",6,0,1672,1673,Female,1,0,Texas,Cremonesi
1673,15780835,0,26,652,"131908,35",1,"179269,79",1,0,1673,1674,Female,1,1,Alabama,Liang
1674,15675896,1,42,680,"105722,69",1,"90558,24",7,0,1674,1675,Female,1,1,Alabama,Gough
1675,15658459,0,33,784,0,2,"162022,47",10,0,1675,1676,Male,1,0,California,Bates
1676,15658057,0,44,812,0,3,"66926,83",8,0,1676,1677,Female,1,0,California,Padovesi
1677,15801767,0,40,784,0,2,100608435,8,0,1677,1678,Female,1,0,California,Yin
1678,15569178,0,18,570,"82767,42",1,"71811,9",4,0,1678,1679,Female,1,0,Texas,Kharlamov
1679,15731478,0,42,712,"87842,98",1,"92223,59",1,0,1679,1680,Female,0,0,Texas,Nicholls
1680,15811236,0,39,705,"133261,13",1,"78065,9",6,0,1680,1681,Male,1,1,California,Burns
1681,15746749,0,32,681,0,2,"59679,9",3,0,1681,1682,Female,1,1,California,Fleming
1682,15662758,0,41,620,"97925,11",1,"85000,32",0,0,1682,1683,Male,1,0,Texas,Watson
1683,15709387,0,52,711,0,1,"159808,95",5,1,1683,1684,Male,1,1,Texas,Obiajulu
1684,15572093,0,24,613,"140453,91",1,100608435,7,0,1684,1685,Female,1,0,Texas,Han
1685,15713826,1,20,613,"117356,19",1,"113557,7",0,0,1685,1686,Female,0,0,Alabama,Ferguson
1686,15570205,0,36,682,0,2,"147758,51",5,0,1686,1687,Male,1,1,California,Tao
1687,15589348,0,37,850,"137204,77",1,"28865,59",4,0,1687,1688,Male,1,1,California,Le Grand
1688,15804610,0,41,601,0,2,"160607,06",1,0,1688,1689,Female,0,1,Texas,Valdez
1689,15700854,0,35,595,0,1,"100015,79",8,0,1689,1690,Male,1,0,California,Cunningham
1690,15758836,0,36,675,"54098,18",2,"54478,52",3,0,1690,1691,Male,0,1,California,Godfrey
1691,15772933,0,31,591,0,1,100608435,8,0,1691,1692,Male,1,1,California,
1692,15809006,0,23,602,"113758,48",2,"84077,6",7,0,1692,1693,Male,0,0,Texas,Walker
1693,15689612,0,34,554,0,1,"106981,03",8,0,1693,1694,Female,0,1,California,Pirozzi
1694,15744614,0,37,541,"118636,92",1,"73551,44",9,0,1694,1695,Male,1,1,Texas,Feng
1695,15704250,0,34,506,0,2,"115842,1",7,0,1695,1696,Male,0,0,Texas,Akabueze
1696,15700255,0,44,814,"95488,82",2,100608435,8,0,1696,1697,Male,0,0,Alabama,
1697,15669410,0,30,683,"110829,52",2,"24938,84",8,0,1697,1698,Male,0,0,Texas,Yevdokimova
1698,15807595,0,51,485,"144244,59",2,"51113,14",7,1,1698,1699,Male,1,0,Alabama,Ijendu
1699,15664523,0,31,696,"122021,92",2,"33828,64",8,0,1699,1700,Female,1,0,Alabama,Colombo
1700,15642833,0,30,608,0,2,"128875,86",8,0,1700,1701,Female,1,0,Texas,Akubundu
1701,15605279,1,50,792,0,4,100608435,9,1,1701,1702,Male,1,1,Texas,Francis
1702,15713644,0,22,686,0,2,"158974,45",5,0,1702,1703,Male,1,0,California,Marshall
1703,15750466,0,42,790,"85839,62",1,"198182,73",1,0,1703,1704,Male,1,0,Alabama,Rhodes
1704,15739054,0,29,654,"96974,97",1,"141404,07",4,0,1704,1705,Female,0,1,Texas,Y?
1705,15612771,0,35,452,"148172,44",1,"4175,68",4,0,1705,1706,Male,1,1,Texas,Bell
1706,15788483,0,38,719,0,1,100608435,0,0,1706,1707,Male,1,0,California,Kerr
1707,15732832,0,40,707,0,2,"41052,82",5,0,1707,1708,Female,1,0,Texas,Jideofor
1708,15772892,0,49,699,0,1,"105760,01",2,1,1708,1709,Female,0,0,Texas,Robertson
1709,15713843,0,30,850,0,2,"27937,12",2,0,1709,1710,Male,0,1,California,Kao
1710,15567993,0,28,828,"134766,85",1,"79355,87",8,0,1710,1711,Male,1,0,California,Palmer
1711,15617603,0,30,850,"123210,56",2,"102180,27",5,0,1711,1712,Male,1,1,Alabama,Mackay
1712,15744983,0,47,712,"139887,01",1,"95719,73",1,0,1712,1713,Male,1,1,California,Burgmann
1713,15630419,0,44,634,"149961,11",1,"57121,51",9,0,1713,1714,Male,1,0,Texas,Davis
1714,15738828,0,45,730,"152880,97",1,"162478,11",6,0,1714,1715,Male,0,0,Alabama,Milano
1715,15778025,0,43,685,"108589,47",2,"194808,51",9,0,1715,1716,Male,0,1,Alabama,Dellucci
1716,15799479,0,33,809,0,1,"124045,65",9,0,1716,1717,Male,1,1,California,Coles
1717,15684269,0,35,707,"56674,48",1,"17987,4",3,0,1717,1718,Female,1,0,California,Gray
1718,15762745,0,32,648,0,1,"133653,38",8,0,1718,1719,Male,1,0,California,Macvitie
1719,15746970,0,57,760,0,2,"25101,17",1,0,1719,1720,Female,1,1,California,Townsend
1720,15725024,0,33,805,"105663,56",2,"33330,89",3,0,1720,1721,Female,0,1,Alabama,Pope
1721,15592116,0,39,585,0,2,"2401,26",7,0,1721,1722,Female,1,0,Texas,Jensen
1722,15624391,0,30,595,"100683,54",1,"178361,04",5,0,1722,1723,Female,1,1,California,Thomson
1723,15567422,0,42,630,0,2,"162697,93",6,0,1723,1724,Male,1,0,Texas,Chiazagomekpele
1724,15612627,0,29,627,"139541,58",2,"80607,33",5,0,1724,1725,Male,1,0,Alabama,Ozuluonye
1725,15574879,0,37,631,"121801,72",2,"23146,62",2,0,1725,1726,Female,0,1,Alabama,Wright
1726,15745107,0,37,776,"112281,7",1,"89893,6",5,0,1726,1727,Male,0,1,Alabama,Lung
1727,15734491,0,36,676,0,2,"3173,31",4,0,1727,1728,Female,1,1,California,Lombardo
1728,15675320,0,40,758,"93499,82",2,100608435,5,0,1728,1729,Female,0,0,California,Leonard
1729,15643824,0,33,637,"132255,99",2,"74588,41",0,0,1729,1730,Male,0,1,Texas,Johnston
1730,15643438,0,20,850,0,2,"31288,77",7,0,1730,1731,Male,1,0,Texas,P'eng
1731,15721730,0,44,601,0,2,"58561,31",4,0,1731,1732,Female,1,0,California,Amechi
1732,15680727,0,49,735,"121973,28",1,"148804,36",5,1,1732,1733,Male,1,0,Texas,Fang
1733,15752508,0,32,614,"99462,8",2,"51117,06",7,0,1733,1734,Male,1,1,Alabama,Docherty
1734,15808846,0,21,672,"165878,76",2,"164537,17",3,0,1734,1735,Female,1,1,Alabama,Horton
1735,15727251,0,30,642,"117494,27",1,"61977,82",8,0,1735,1736,Male,0,0,Texas,Vincent
1736,15663489,0,29,633,"138577,34",1,"193362,99",0,0,1736,1737,Female,1,0,Alabama,Onio
1737,15683677,0,39,769,0,1,100608435,9,0,1737,1738,Male,1,1,California,Schiavone
1738,15596414,0,41,796,"107525,07",1,"18510,41",8,0,1738,1739,Male,1,0,California,Chandler
1739,15730639,0,23,715,"139224,92",2,"65057,71",7,0,1739,1740,Male,1,0,Texas,Fiorentino
1740,15672132,0,42,695,"121453,63",1,"46374,64",7,0,1740,1741,Female,0,0,Texas,Butusov
1741,15742638,0,25,747,0,2,"42039,67",4,0,1741,1742,Female,0,1,Texas,Wang
1742,15578603,1,54,584,"77354,37",1,"138192,98",1,1,1742,1743,Female,0,0,Alabama,Alexeieva
1743,15726088,0,40,476,0,1,"22735,45",6,0,1743,1744,Male,1,1,Texas,Vinogradova
1744,15682533,0,39,850,"79259,99",1,"186910,74",7,0,1744,1745,Female,0,1,Texas,Hughes
1745,15772995,0,30,529,"116295,29",1,"75285,47",2,0,1745,1746,Male,1,0,Texas,Ts'ao
1746,15765694,1,59,584,0,1,"130260,11",1,1,1746,1747,Female,0,1,California,Bage
1747,15659486,0,34,586,"74309,81",1,"15034,93",9,0,1747,1748,Male,1,0,Alabama,Yudina
1748,15568963,1,34,674,"152797,9",1,"175709,4",2,0,1748,1749,Male,1,0,Alabama,Naquin
1749,15703820,1,37,552,"133701,07",2,"101069,71",9,0,1749,1750,Male,1,0,Texas,Endrizzi
1750,15569410,0,37,601,"114430,18",2,"153012,13",7,0,1750,1751,Female,1,1,Alabama,Tang
1751,15632256,0,29,541,"127504,57",1,"86173,92",7,0,1751,1752,Male,0,0,Texas,Schroeder
1752,15724466,0,41,744,"84113,41",1,"197548,63",2,0,1752,1753,Female,1,0,Alabama,Swearingen
1753,15777639,0,23,595,"101126,66",2,"37042,8",100,0,1753,1754,Female,0,0,California,McGregor
1754,15802501,0,33,724,"103564,83",2,"121085,72",5,0,1754,1755,Male,1,0,Alabama,Onyeorulu
1755,15778410,1,52,533,0,1,"194113,99",7,1,1755,1756,Female,0,1,California,Clarke
1756,15670702,0,37,618,"168178,21",2,"101273,23",2,0,1756,1757,Male,0,1,Texas,Smith
1757,15704763,1,39,523,"143903,11",1,"118711,75",1,0,1757,1758,Female,1,1,Alabama,Kozlova
1758,15645544,0,30,642,"129753,69",1,"582,53",5,0,1758,1759,Female,1,0,Alabama,Nekrasov
1759,15757646,0,35,584,0,2,"192381,21",9,0,1759,1760,Male,1,0,Texas,Olague
1760,15701121,1,38,521,"110641,18",1,100608435,5,0,1760,1761,Male,0,1,Texas,Holt
1761,15796313,1,36,662,"166909,2",2,"138871,12",4,0,1761,1762,Female,1,0,Texas,Olsen
1762,15815660,0,34,758,"154139,45",1,"60728,89",1,0,1762,1763,Female,1,1,Texas,Mazzi
1763,15602844,0,38,717,"97459,06",1,"189175,71",7,0,1763,1764,Male,0,0,Texas,Niu
1764,15636238,0,40,611,0,2,"102547,56",1,0,1764,1765,Male,1,1,Texas,Graham
1765,15770101,0,43,766,"112088,04",2,100608435,6,0,1765,1766,Male,1,1,Alabama,Millar
1766,15645543,0,34,636,0,2,"44756,25",3,0,1766,1767,Female,1,1,Texas,Bell
1767,15596397,0,48,814,0,2,"132870,15",7,0,1767,1768,Female,1,1,Texas,Kelly
1768,15770525,0,28,760,"141038,57",2,"16287,38",1,0,1768,1769,Male,0,0,California,T'an
1769,15684267,0,39,607,"84468,67",2,"121945,42",2,0,1769,1770,Male,1,1,Alabama,Davila
1770,15689980,0,36,725,"118520,26",1,"131173,9",4,0,1770,1771,Female,0,0,California,Willis
1771,15633260,0,37,600,"142663,46",1,"88669,89",1,0,1771,1772,Male,0,1,Texas,Dumetochukwu
1772,15756471,0,27,656,"118627,16",2,"160835,3",4,0,1772,1773,Male,1,1,Alabama,Giles
1773,15721303,0,34,640,"137523,02",1,"24761,36",1,0,1773,1774,Male,0,0,California,O'Meara
1774,15802256,0,37,439,"110976,23",2,"138526,96",7,0,1774,1775,Male,1,0,Texas,Yao
1775,15725664,0,38,549,"107283,4",1,"157442,75",8,0,1775,1776,Female,0,0,Texas,Wallace
1776,15674851,0,38,622,0,2,100608435,5,0,1776,1777,Male,0,0,Texas,
1777,15701946,0,34,715,"124314,45",1,"97782,92",4,0,1777,1778,Male,0,0,Texas,Ndubueze
1778,15748947,0,41,657,"95858,37",1,"68255,88",5,0,1778,1779,Female,1,1,Texas,Chukwuraenye
1779,15673342,0,36,703,0,2,100608435,2,0,1779,1780,Male,1,0,Texas,
1780,15601008,0,33,802,0,2,"143706,18",8,0,1780,1781,Male,1,0,Texas,Stevenson
1781,15771636,0,36,793,0,1,"148993,47",0,0,1781,1782,Female,0,0,California,Marshall
1782,15642002,1,35,554,"117707,18",2,"95277,15",6,0,1782,1783,Female,0,0,Texas,Hayward
1783,15693381,0,38,533,"135289,33",2,"152956,33",1,0,1783,1784,Male,0,1,California,Tipton
1784,15607691,0,36,658,"174060,46",1,"94925,62",8,0,1784,1785,Male,1,1,Texas,Gibson
1785,15589380,0,40,713,"114446,84",2,"87308,18",3,0,1785,1786,Male,1,1,Alabama,Fraser
1786,15603846,0,37,711,0,2,"83978,86",2,0,1786,1787,Male,1,0,California,Fang
1787,15753549,1,25,669,"157848,53",1,"37543,93",1,0,1787,1788,Male,0,0,Texas,Dubinina
1788,15725355,0,43,439,0,1,"104889,3",8,0,1788,1789,Female,0,1,Texas,Morey
1789,15773017,0,37,763,0,2,"149705,25",6,0,1789,1790,Female,1,1,California,Todd
1790,15625641,0,74,697,"108071,36",2,"16445,79",3,0,1790,1791,Female,1,1,Alabama,Forbes
1791,15776467,0,35,702,"14262,8",2,"54689,16",8,0,1791,1792,Female,1,0,California,De Salis
1792,15746451,0,41,686,"102749,72",1,"194913,86",7,0,1792,1793,Male,0,1,California,Barry
1793,15777922,0,36,629,"161757,87",2,"146371,72",1,0,1793,1794,Male,1,1,California,Afamefuna
1794,15606841,0,38,823,0,2,"156603,7",1,0,1794,1795,Male,1,0,Texas,Ibbott
1795,15757648,0,35,683,"95698,79",1,"182566,76",5,0,1795,1796,Female,0,1,Alabama,Marshall
1796,15677173,0,37,555,"124969,13",1,"60194,05",9,0,1796,1797,Male,1,0,Texas,Law
1797,15764170,1,44,647,"93960,35",1,"36579,53",4,0,1797,1798,Male,1,0,Alabama,Pinto
1798,15610446,1,51,714,"88308,87",3,"5862,53",4,1,1798,1799,Female,0,0,Texas,Chinedum
1799,15612776,0,39,850,0,2,"143030,09",100,0,1799,1800,Female,1,1,California,McKay
1800,15794122,0,59,713,0,2,"62700,08",3,0,1800,1801,Female,1,1,Texas,Otutodilinna
1801,15774931,0,30,452,"112935,87",1,"99017,34",7,0,1801,1802,Male,1,1,Texas,She
1802,15779247,0,24,683,"98567,1",1,"187987,01",8,0,1802,1803,Female,1,0,California,Pai
1803,15707078,0,26,577,"180530,51",1,"123454,62",1,0,1803,1804,Female,0,0,Texas,Kruglov
1804,15605263,0,33,552,"140931,57",1,"10921,5",5,0,1804,1805,Male,0,1,Texas,Chin
1805,15607381,0,31,769,"148913,72",2,"53817,23",7,0,1805,1806,Female,1,0,Alabama,King
1806,15683471,0,37,691,0,2,"81617,4",7,0,1806,1807,Male,0,0,Texas,Hansen
1807,15605037,1,49,818,0,1,"192298,84",2,1,1807,1808,Female,0,1,Texas,Ting
1808,15576085,0,41,739,0,2,"143882,25",5,0,1808,1809,Male,0,0,Texas,Stone
1809,15770435,0,50,639,"115335,32",2,"53130,41",6,0,1809,1810,Female,1,1,Texas,McLean
1810,15592994,0,65,651,0,2,"190454,04",0,0,1810,1811,Female,1,1,Texas,Zikoranachidimma
1811,15624068,0,26,779,0,2,111906,0,0,1811,1812,Female,0,1,Texas,Fu
1812,15595221,0,33,850,"134678,13",1,"113177,95",7,0,1812,1813,Female,1,0,Alabama,Trevisano
1813,15637131,0,38,829,0,2,"30529,88",9,0,1813,1814,Male,1,0,Texas,Fallaci
1814,15613471,0,31,579,"90547,48",2,100608435,2,0,1814,1815,Male,1,1,Alabama,
1815,15583499,0,32,510,"103324,78",1,"46127,7",9,0,1815,1816,Male,1,1,Texas,Chiagoziem
1816,15752816,0,29,531,"114590,58",1,"75585,48",3,0,1816,1817,Male,0,0,Texas,Murray
1817,15804075,0,36,628,"91286,51",1,"63085,94",3,0,1817,1818,Female,1,0,Alabama,Chuang
1818,15800517,0,32,633,"163340,12",2,"74415,2",5,0,1818,1819,Male,1,1,California,Huang
1819,15712319,0,45,714,"150900,29",2,"139889,15",8,0,1819,1820,Male,0,1,California,Chukwukere
1820,15797389,0,23,604,"124577,33",1,"7267,25",9,0,1820,1821,Male,1,1,California,Hsia
1821,15621432,0,35,630,0,2,"186826,22",1,0,1821,1822,Male,0,0,California,Lee
1822,15779390,0,31,850,"91292,7",1,"162149,07",4,0,1822,1823,Female,1,1,California,Theus
1823,15711219,1,57,788,"93716,72",1,"180150,49",8,1,1823,1824,Female,1,1,Alabama,Jennings
1824,15770498,0,37,798,"111723,08",1,"83478,12",4,0,1824,1825,Female,1,1,Texas,Parker
1825,15678727,1,45,770,"110765,68",1,"26163,74",4,0,1825,1826,Male,1,0,Alabama,Tan
1826,15573893,0,25,569,"173459,45",2,"44381,06",9,0,1826,1827,Male,1,1,Alabama,Barry
1827,15740104,1,22,425,"169649,73",2,136365,7,0,1827,1828,Female,0,1,California,Tuan
1828,15792649,0,31,547,0,2,"99294,22",9,0,1828,1829,Female,0,0,California,Patterson
1829,15605275,1,45,725,"116917,07",1,"173464,43",8,0,1829,1830,Male,0,0,Alabama,Ofodile
1830,15572467,0,37,506,0,2,"127543,81",5,0,1830,1831,Male,1,1,Texas,Chandler
1831,15738219,0,36,632,0,2,"52526,65",7,0,1831,1832,Female,1,1,Texas,Nash
1832,15600710,0,22,620,0,1,"32589,45",0,0,1832,1833,Male,1,0,Texas,Atkinson
1833,15804394,1,32,663,"130627,66",1,100608435,8,0,1833,1834,Male,1,0,Alabama,Brenan
1834,15694188,0,37,700,"56580,95",2,"45424,13",5,0,1834,1835,Female,0,1,California,Obidimkpa
1835,15583718,0,38,696,"142316,14",1,"8018,49",6,0,1835,1836,Male,1,1,Alabama,Terry
1836,15802478,0,31,767,0,2,100608435,6,0,1836,1837,Male,1,1,California,Spring
1837,15619343,1,56,561,152759,2,"133167,11",7,0,1837,1838,Male,1,0,Texas,Mahmood
1838,15758813,1,39,350,"109733,2",2,"123602,11",0,0,1838,1839,Male,0,0,Alabama,Campbell
1839,15761374,0,54,706,"117444,51",1,"186238,85",9,1,1839,1840,Male,1,1,Texas,Bellucci
1840,15569209,0,34,464,"76001,57",1,"158668,87",5,0,1840,1841,Female,1,1,California,Amaechi
1841,15788539,0,34,501,"107747,57",1,"9249,36",3,0,1841,1842,Female,1,0,Texas,Foxall
1842,15747222,0,35,745,0,2,"116581,1",8,0,1842,1843,Female,1,1,California,Bentley
1843,15769346,0,36,587,"134997,49",2,"44688,08",1,0,1843,1844,Female,1,0,Texas,Baird
1844,15699634,0,48,667,0,2,"148608,39",2,0,1844,1845,Female,1,1,Texas,Howard
1845,15589076,1,37,737,0,1,"188670,9",9,0,1845,1846,Male,0,1,Texas,Henry
1846,15812338,0,30,485,0,1,"107067,37",7,0,1846,1847,Female,1,0,California,Sopuluchukwu
1847,15758845,1,37,590,"64345,21",1,"61759,33",0,0,1847,1848,Female,0,1,California,Rocher
1848,15685844,0,35,518,"141665,63",1,"192776,64",8,0,1848,1849,Female,0,1,Alabama,White
1849,15583090,0,29,581,0,2,"46735,19",8,0,1849,1850,Female,1,0,California,Komar
1850,15587581,0,33,785,"136624,6",2,"169117,74",5,0,1850,1851,Female,1,1,Alabama,Russo
1851,15633640,0,52,799,"161209,66",1,"89081,41",4,1,1851,1852,Female,1,1,Texas,Loewenthal
1852,15573741,0,38,698,"95010,92",1,"105227,86",10,0,1852,1853,Male,1,1,California,Aliyeva
1853,15633574,0,41,730,"167545,32",1,"128246,81",4,0,1853,1854,Female,1,0,Texas,Montes
1854,15711455,1,36,740,"109044,6",1,"94554,74",4,0,1854,1855,Female,0,0,Alabama,Kuo
1855,15570601,1,47,785,"122031,55",1,"33823,5",9,0,1855,1856,Female,1,1,Texas,Cheng
1856,15690925,0,29,527,"27755,97",1,"97468,44",2,0,1856,1857,Female,1,0,California,McIntosh
1857,15709338,0,29,544,"118560,55",1,"164137,36",1,0,1857,1858,Female,1,1,Texas,T'ao
1858,15780746,0,61,705,0,2,"191313,7",4,0,1858,1859,Male,1,1,Texas,Tyndall
1859,15681956,0,34,684,0,2,"65257,57",9,0,1859,1860,Male,1,1,Texas,Bailey
1860,15778190,0,28,639,"97840,72",1,"178222,77",8,0,1860,1861,Female,1,1,California,Onyekaozulu
1861,15786852,0,38,565,"158651,29",2,100608435,2,0,1861,1862,Female,1,1,Alabama,Nwachukwu
1862,15726494,1,44,481,"175303,06",1,"65500,53",9,0,1862,1863,Male,1,0,Texas,Romani
1863,15641183,0,25,731,"96950,21",1,100608435,8,0,1863,1864,Male,1,0,California,Chin
1864,15805312,0,45,607,"123859,6",1,"113051,57",7,0,1864,1865,Male,0,1,Texas,Bellucci
1865,15636572,0,32,760,0,2,"105969,05",7,0,1865,1866,Female,1,1,Texas,Christmas
1866,15632575,0,70,559,0,1,"122996,76",9,0,1866,1867,Female,1,1,Texas,Moore
1867,15740164,0,33,715,"85227,84",1,"68087,15",3,0,1867,1868,Female,1,1,Texas,Genovesi
1868,15574947,0,36,656,"97786,08",2,"21478,36",8,0,1868,1869,Male,0,1,Texas,Cartwright
1869,15597909,0,33,652,"128135,99",1,"158437,73",7,0,1869,1870,Male,1,0,Alabama,Johnstone
1870,15782574,0,33,624,0,2,"76551,7",6,0,1870,1871,Male,0,0,California,Warner
1871,15734999,0,36,634,"85996,19",1,"15887,68",2,0,1871,1872,Male,1,0,California,Stephenson
1872,15706593,0,50,850,0,2,"33741,84",100,0,1872,1873,Female,1,1,California,Ellis
1873,15766686,0,39,659,"104502,11",1,"20652,69",1,0,1873,1874,Female,1,0,Alabama,Nebechi
1874,15590268,0,35,529,"95772,97",1,"112781,5",5,0,1874,1875,Male,1,1,California,Chu
1875,15763055,0,31,572,"98108,79",1,"119996,95",5,0,1875,1876,Male,0,1,California,Onuchukwu
1876,15664754,1,37,640,"131607,28",4,"6981,43",9,1,1876,1877,Male,0,1,Alabama,Steele
1877,15643630,0,55,770,"63127,41",2,"185211,28",9,0,1877,1878,Male,1,0,California,Quaife
1878,15641043,0,35,648,0,2,"78436,36",7,0,1878,1879,Male,1,1,California,Scott
1879,15768095,0,31,579,0,1,139048,9,0,1879,1880,Male,0,1,Texas,Yeh
1880,15811314,0,36,589,"140355,56",2,"136329,96",9,0,1880,1881,Female,1,0,Alabama,Y?
1881,15669922,0,36,530,0,2,"14721,8",2,0,1881,1882,Female,1,1,California,Conti
1882,15707114,0,30,831,0,2,"3430,38",2,0,1882,1883,Male,0,1,Texas,Holder
1883,15670602,0,24,790,"107418,27",1,"160450,21",7,0,1883,1884,Male,0,1,Alabama,Burgess
1884,15713479,0,35,656,0,2,100608435,6,0,1884,1885,Male,1,0,Texas,Ozuluonye
1885,15663830,0,32,563,0,2,100608435,6,0,1885,1886,Male,1,1,California,De Luca
1886,15566958,0,39,667,"167557,12",1,"41183,02",7,0,1886,1887,Male,1,1,California,Li Fonti
1887,15680918,0,34,613,"117300,02",1,"139410,08",8,0,1887,1888,Male,1,0,California,Freeman
1888,15663921,0,60,429,0,2,"163691,48",7,0,1888,1889,Male,1,1,Texas,Pisani
1889,15716324,0,23,665,"143672,9",1,"115147,33",9,0,1889,1890,Female,1,1,Texas,Ignatieff
1890,15796969,0,33,731,0,2,100608435,4,0,1890,1891,Male,1,1,Texas,
1891,15574783,0,37,584,0,2,"180363,56",1,0,1891,1892,Female,1,1,Texas,Perkins
1892,15773487,0,31,634,"76798,92",1,"196021,73",8,0,1892,1893,Female,0,0,Alabama,Conway
1893,15802486,0,34,488,0,2,"125979,36",3,0,1893,1894,Male,1,1,Texas,Hayes
1894,15783398,0,49,535,"115309,75",1,"111421,77",7,1,1894,1895,Female,1,0,California,Rizzo
1895,15649418,0,29,776,"178171,04",2,"115818,51",7,0,1895,1896,Female,1,1,Texas,Krylov
1896,15604588,0,38,850,0,2,"179360,76",3,0,1896,1897,Female,0,1,California,Li Fonti
1897,15735428,0,37,673,0,2,"82351,06",0,0,1897,1898,Female,0,0,California,Talbot
1898,15629078,1,45,850,"127258,79",1,"192744,23",5,0,1898,1899,Female,1,1,Alabama,Matthias
